mara1;mara2;half1;half2;ten1;ten2
03:31:01;03:38:01;01:49:04;01:52:27;00:57:49;01:00:44
03:31:03;03:44:22;01:49:05;01:49:36;00:57:49;01:00:44
03:31:06;03:43:34;01:49:05;01:53:05;00:57:49;01:00:44
03:31:09;03:34:58;01:49:05;01:56:18;00:57:49;01:00:44
03:31:11;03:34:49;01:49:05;01:56:40;00:57:49;01:00:44
03:31:12;03:33:50;01:49:06;01:50:18;00:57:48;01:00:44
03:31:12;03:34:00;01:49:06;01:52:42;00:57:49;01:00:45
03:31:13;03:32:06;01:49:06;01:53:43;00:57:49;01:00:45
03:31:13;03:37:02;01:49:07;01:49:18;00:57:49;01:00:45
03:31:14;03:39:12;01:49:07;01:50:00;00:57:49;01:00:45
03:31:15;03:34:11;01:49:07;01:54:37;00:57:49;01:00:45
03:31:15;03:37:03;01:49:08;01:50:08;00:57:50;01:00:46
03:31:17;03:37:38;01:49:08;01:51:58;00:57:50;01:00:46
03:31:17;03:38:25;01:49:08;01:55:04;00:57:49;01:00:46
03:31:17;03:38:59;01:49:09;01:50:10;00:57:49;01:00:46
03:31:20;03:37:51;01:49:09;01:53:24;00:57:49;01:00:46
03:31:20;03:37:51;01:49:09;01:56:59;00:57:50;01:00:47
03:31:21;03:33:18;01:49:10;01:49:48;00:57:50;01:00:47
03:31:21;03:33:18;01:49:10;01:50:49;00:57:50;01:00:47
03:31:21;03:38:54;01:49:11;01:49:58;00:57:50;01:00:47
03:31:23;03:35:42;01:49:11;01:50:29;00:57:51;01:00:48
03:31:23;03:35:42;01:49:11;01:51:07;00:57:51;01:00:48
03:31:24;03:35:23;01:49:11;01:51:24;00:57:51;01:00:48
03:31:25;03:31:32;01:49:11;01:51:58;00:57:50;01:00:48
03:31:25;03:35:19;01:49:11;01:53:02;00:57:50;01:00:48
03:31:25;03:38:03;01:49:11;01:53:13;00:57:50;01:00:48
03:31:25;03:38:03;01:49:11;01:54:47;00:57:50;01:00:48
03:31:26;03:34:30;01:49:12;01:50:00;00:57:50;01:00:48
03:31:27;03:32:28;01:49:12;01:50:36;00:57:50;01:00:48
03:31:27;03:32:28;01:49:12;01:53:21;00:57:51;01:00:49
03:31:30;03:33:58;01:49:14;01:49:57;00:57:51;01:00:49
03:31:32;03:32:31;01:49:14;01:50:37;00:57:51;01:00:49
03:31:32;03:32:31;01:49:14;01:50:53;00:57:50;01:00:49
03:31:33;03:35:37;01:49:14;01:51:08;00:57:50;01:00:49
03:31:34;03:35:25;01:49:14;01:51:22;00:57:50;01:00:49
03:31:36;03:33:30;01:49:14;01:54:44;00:57:50;01:00:49
03:31:38;03:34:31;01:49:15;01:51:38;00:57:50;01:00:49
03:31:39;03:35:33;01:49:15;01:53:38;00:57:50;01:00:49
03:31:40;03:41:01;01:49:16;01:51:22;00:57:51;01:00:50
03:31:41;03:38:41;01:49:16;01:56:14;00:57:51;01:00:50
03:31:41;03:39:04;01:49:17;01:49:49;00:57:51;01:00:50
03:31:41;03:39:04;01:49:17;01:49:59;00:57:51;01:00:50
03:31:41;03:41:09;01:49:17;01:50:11;00:57:52;01:00:51
03:31:42;03:34:46;01:49:17;01:51:15;00:57:52;01:00:51
03:31:42;03:35:18;01:49:17;01:51:44;00:57:52;01:00:51
03:31:42;03:35:18;01:49:17;01:52:23;00:57:52;01:00:51
03:31:45;03:36:25;01:49:17;01:55:30;00:57:51;01:00:51
03:31:45;03:36:25;01:49:19;01:52:38;00:57:51;01:00:51
03:31:47;03:39:10;01:49:19;01:52:39;00:57:51;01:00:51
03:31:47;03:39:10;01:49:19;01:53:32;00:57:52;01:00:52
03:31:47;03:40:01;01:49:20;01:49:55;00:57:53;01:00:53
03:31:47;03:43:21;01:49:20;01:52:36;00:57:53;01:00:53
03:31:49;03:36:25;01:49:20;01:53:51;00:57:54;01:00:54
03:31:49;03:36:25;01:49:21;01:50:31;00:57:54;01:00:54
03:31:50;03:32:35;01:49:21;01:53:04;00:57:54;01:00:54
03:31:50;03:34:25;01:49:21;01:53:04;00:57:54;01:00:55
03:31:50;03:39:24;01:49:23;01:52:34;00:57:54;01:00:55
03:31:50;03:39:24;01:49:24;01:49:54;00:57:54;01:00:55
03:31:52;03:32:53;01:49:24;01:52:15;00:57:54;01:00:55
03:31:52;03:32:53;01:49:24;01:52:44;00:57:55;01:00:56
03:31:53;03:34:49;01:49:25;01:50:23;00:57:55;01:00:56
03:31:55;03:36:14;01:49:25;01:50:40;00:57:55;01:00:56
03:31:55;03:36:14;01:49:25;01:55:02;00:57:56;01:00:57
03:31:55;03:39:53;01:49:25;01:56:32;00:57:57;01:00:58
03:31:56;03:34:22;01:49:26;01:54:50;00:57:56;01:00:58
03:31:56;03:36:36;01:49:27;01:50:09;00:57:56;01:00:58
03:31:57;03:33:54;01:49:27;01:54:06;00:57:56;01:00:58
03:31:57;03:35:06;01:49:27;01:56:01;00:57:56;01:00:58
03:31:57;03:37:25;01:49:27;01:57:58;00:57:56;01:00:58
03:31:59;03:39:04;01:49:28;01:50:11;00:57:57;01:00:59
03:32:01;03:32:22;01:49:28;01:51:01;00:57:57;01:00:59
03:32:01;03:32:22;01:49:28;01:51:16;00:57:58;01:01:00
03:32:02;03:34:47;01:49:28;01:55:25;00:57:58;01:01:00
03:32:02;03:34:47;01:49:28;01:57:01;00:57:58;01:01:00
03:32:02;03:35:30;01:49:29;01:50:34;00:57:58;01:01:00
03:32:02;03:35:30;01:49:29;01:51:52;00:57:59;01:01:01
03:32:03;03:34:54;01:49:29;01:53:24;00:58:00;01:01:02
03:32:04;03:34:30;01:49:30;01:51:26;00:58:00;01:01:02
03:32:04;03:34:30;01:49:30;01:53:52;00:57:59;01:01:02
03:32:06;03:34:10;01:49:30;01:56:30;00:58:00;01:01:03
03:32:07;03:34:01;01:49:31;01:50:26;00:58:00;01:01:03
03:32:07;03:34:52;01:49:31;01:50:26;00:58:00;01:01:03
03:32:07;03:34:52;01:49:31;01:50:51;00:58:00;01:01:03
03:32:07;03:39:23;01:49:31;01:51:53;00:58:00;01:01:03
03:32:07;03:39:23;01:49:31;01:52:51;00:58:01;01:01:04
03:32:09;03:34:19;01:49:31;01:54:07;00:58:01;01:01:04
03:32:12;03:45:14;01:49:32;01:52:56;00:58:00;01:01:04
03:32:15;03:33:04;01:49:32;01:56:22;00:58:00;01:01:04
03:32:17;03:43:29;01:49:33;01:50:14;00:58:01;01:01:05
03:32:17;03:43:29;01:49:33;01:51:04;00:58:01;01:01:05
03:32:19;03:38:29;01:49:33;01:53:50;00:58:01;01:01:05
03:32:22;03:35:45;01:49:33;01:57:04;00:58:01;01:01:05
03:32:22;03:35:57;01:49:34;01:51:24;00:58:01;01:01:05
03:32:23;03:33:56;01:49:34;01:57:07;00:58:02;01:01:06
03:32:23;03:33:56;01:49:35;01:50:00;00:58:03;01:01:07
03:32:23;03:44:20;01:49:35;01:51:19;00:58:03;01:01:07
03:32:23;03:44:20;01:49:36;01:50:46;00:58:03;01:01:07
03:32:25;03:33:48;01:49:36;01:51:02;00:58:04;01:01:08
03:32:25;03:35:51;01:49:36;01:56:15;00:58:04;01:01:08
03:32:27;03:36:05;01:49:37;01:49:59;00:58:04;01:01:08
03:32:28;03:40:53;01:49:37;01:51:37;00:58:03;01:01:08
03:32:28;03:41:23;01:49:37;01:52:23;00:58:03;01:01:08
03:32:28;03:44:40;01:49:38;01:50:02;00:58:04;01:01:09
03:32:28;03:44:40;01:49:38;01:50:22;00:58:04;01:01:09
03:32:30;03:33:19;01:49:38;01:53:03;00:58:04;01:01:09
03:32:31;03:39:47;01:49:38;01:54:19;00:58:05;01:01:10
03:32:35;03:40:15;01:49:38;01:55:03;00:58:05;01:01:10
03:32:36;03:40:50;01:49:39;01:50:51;00:58:05;01:01:10
03:32:36;03:41:01;01:49:39;01:51:19;00:58:06;01:01:11
03:32:37;03:34:21;01:49:39;01:52:53;00:58:06;01:01:11
03:32:37;03:34:31;01:49:39;01:56:26;00:58:06;01:01:11
03:32:42;03:37:26;01:49:40;01:50:41;00:58:06;01:01:11
03:32:44;03:42:02;01:49:40;01:51:09;00:58:05;01:01:11
03:32:44;03:42:02;01:49:40;01:53:17;00:58:06;01:01:12
03:32:44;03:43:46;01:49:40;01:53:45;00:58:06;01:01:12
03:32:44;03:43:46;01:49:41;01:50:01;00:58:07;01:01:13
03:32:45;03:36:17;01:49:42;01:51:01;00:58:07;01:01:13
03:32:45;03:36:17;01:49:43;01:50:29;00:58:07;01:01:13
03:32:48;03:36:33;01:49:43;01:50:34;00:58:07;01:01:13
03:32:48;03:36:33;01:49:43;01:53:47;00:58:08;01:01:14
03:32:50;03:39:54;01:49:44;01:50:12;00:58:08;01:01:14
03:32:50;03:39:54;01:49:44;01:51:51;00:58:09;01:01:15
03:32:56;03:36:47;01:49:44;01:52:15;00:58:09;01:01:15
03:32:56;03:37:53;01:49:44;01:53:15;00:58:09;01:01:15
03:32:57;03:36:49;01:49:44;01:55:20;00:58:09;01:01:16
03:32:57;03:38:16;01:49:44;02:15:05;00:58:09;01:01:16
03:32:58;03:45:59;01:49:45;01:50:24;00:58:10;01:01:17
03:32:59;03:34:43;01:49:45;01:51:01;00:58:10;01:01:17
03:32:59;03:37:18;01:49:46;01:50:37;00:58:10;01:01:17
03:32:59;03:37:18;01:49:46;01:53:01;00:58:11;01:01:18
03:33:00;03:35:46;01:49:47;01:50:26;00:58:11;01:01:18
03:33:01;03:35:21;01:49:47;01:51:23;00:58:11;01:01:18
03:33:04;03:41:10;01:49:47;01:56:17;00:58:12;01:01:19
03:33:05;03:35:33;01:49:48;01:50:56;00:58:12;01:01:19
03:33:05;03:37:24;01:49:48;01:51:31;00:58:13;01:01:20
03:33:07;03:36:57;01:49:49;01:57:55;00:58:13;01:01:20
03:33:07;03:37:02;01:49:50;01:50:59;00:58:12;01:01:20
03:33:07;03:37:02;01:49:50;01:51:17;00:58:12;01:01:20
03:33:08;03:36:46;01:49:50;01:54:12;00:58:13;01:01:21
03:33:08;03:42:15;01:49:51;01:50:45;00:58:13;01:01:21
03:33:09;03:36:50;01:49:51;01:56:23;00:58:13;01:01:21
03:33:10;03:37:20;01:49:52;01:53:40;00:58:14;01:01:22
03:33:11;03:38:20;01:49:52;01:55:00;00:58:15;01:01:23
03:33:15;03:35:25;01:49:52;01:55:34;00:58:15;01:01:23
03:33:16;03:34:41;01:49:52;01:57:32;00:58:15;01:01:23
03:33:16;03:35:33;01:49:52;01:58:01;00:58:15;01:01:23
03:33:18;03:34:51;01:49:52;01:58:41;00:58:16;01:01:24
03:33:18;03:39:54;01:49:53;01:51:49;00:58:16;01:01:24
03:33:18;03:42:20;01:49:54;01:50:38;00:58:15;01:01:24
03:33:18;03:43:05;01:49:54;01:50:53;00:58:15;01:01:24
03:33:19;03:37:55;01:49:54;01:57:59;00:58:15;01:01:24
03:33:19;03:37:55;01:49:55;01:53:54;00:58:16;01:01:25
03:33:22;03:36:24;01:49:56;01:50:31;00:58:16;01:01:25
03:33:22;03:36:24;01:49:56;01:50:39;00:58:16;01:01:25
03:33:24;03:34:09;01:49:56;01:50:56;00:58:16;01:01:25
03:33:25;03:36:23;01:49:56;01:51:21;00:58:16;01:01:25
03:33:25;03:38:59;01:49:56;01:52:45;00:58:16;01:01:25
03:33:25;03:39:04;01:49:56;01:55:03;00:58:15;01:01:25
03:33:25;03:40:14;01:49:57;01:51:15;00:58:15;01:01:25
03:33:26;03:33:27;01:49:57;01:52:06;00:58:16;01:01:26
03:33:26;03:35:52;01:49:57;01:52:43;00:58:16;01:01:26
03:33:26;03:35:52;01:49:57;01:57:01;00:58:16;01:01:26
03:33:26;03:37:50;01:49:58;01:50:40;00:58:16;01:01:26
03:33:26;03:37:50;01:49:58;01:52:38;00:58:16;01:01:26
03:33:28;03:44:09;01:49:58;01:54:01;00:58:16;01:01:26
03:33:29;03:37:10;01:49:59;01:52:03;00:58:17;01:01:27
03:33:29;03:39:51;01:49:59;01:54:01;00:58:17;01:01:27
03:33:30;03:44:42;01:50:00;01:54:24;00:58:16;01:01:27
03:33:31;03:33:59;01:50:00;01:57:13;00:58:17;01:01:28
03:33:31;03:38:15;01:50:01;01:52:07;00:58:17;01:01:28
03:33:32;03:38:11;01:50:01;01:52:15;00:58:18;01:01:29
03:33:32;03:39:54;01:50:01;01:53:57;00:58:18;01:01:29
03:33:34;03:34:50;01:50:01;01:55:35;00:58:18;01:01:29
03:33:35;03:39:58;01:50:02;01:52:20;00:58:17;01:01:29
03:33:36;03:39:56;01:50:02;01:53:41;00:58:18;01:01:30
03:33:36;03:40:42;01:50:02;01:57:14;00:58:18;01:01:30
03:33:36;03:40:42;01:50:03;01:52:33;00:58:18;01:01:30
03:33:38;03:37:01;01:50:04;01:50:30;00:58:19;01:01:31
03:33:39;03:36:38;01:50:04;01:52:54;00:58:19;01:01:31
03:33:39;03:37:43;01:50:04;01:53:31;00:58:19;01:01:31
03:33:39;03:37:43;01:50:04;01:54:03;00:58:20;01:01:32
03:33:40;03:35:40;01:50:05;01:57:37;00:58:20;01:01:32
03:33:40;03:46:49;01:50:06;01:51:05;00:58:20;01:01:32
03:33:41;03:36:00;01:50:06;01:51:59;00:58:21;01:01:33
03:33:41;03:36:07;01:50:07;01:50:40;00:58:22;01:01:34
03:33:41;03:36:07;01:50:07;01:50:45;00:58:22;01:01:34
03:33:41;03:43:25;01:50:07;01:51:53;00:58:22;01:01:34
03:33:41;03:43:48;01:50:07;01:52:53;00:58:22;01:01:34
03:33:42;03:33:55;01:50:08;01:51:27;00:58:21;01:01:34
03:33:44;03:35:17;01:50:08;01:51:39;00:58:21;01:01:34
03:33:44;03:38:14;01:50:08;01:51:58;00:58:21;01:01:34
03:33:45;03:37:40;01:50:08;01:52:35;00:58:22;01:01:35
03:33:45;03:37:40;01:50:09;01:50:35;00:58:22;01:01:35
03:33:45;03:39:18;01:50:09;01:53:04;00:58:22;01:01:35
03:33:47;03:37:28;01:50:09;01:55:58;00:58:23;01:01:36
03:33:47;03:37:28;01:50:09;01:57:57;00:58:23;01:01:36
03:33:47;03:37:37;01:50:10;01:50:54;00:58:23;01:01:36
03:33:47;03:41:37;01:50:10;01:51:54;00:58:23;01:01:36
03:33:47;03:41:37;01:50:10;01:52:31;00:58:23;01:01:37
03:33:51;03:37:06;01:50:11;01:50:51;00:58:24;01:01:38
03:33:51;03:37:09;01:50:11;01:51:05;00:58:24;01:01:38
03:33:54;03:36:11;01:50:11;01:52:23;00:58:24;01:01:38
03:33:54;03:39:11;01:50:11;01:53:15;00:58:24;01:01:38
03:33:54;03:42:10;01:50:12;01:50:51;00:58:25;01:01:39
03:33:55;03:38:28;01:50:12;01:51:18;00:58:25;01:01:39
03:33:55;03:38:46;01:50:12;01:52:30;00:58:25;01:01:39
03:33:55;03:44:14;01:50:12;01:52:55;00:58:26;01:01:40
03:33:56;03:39:55;01:50:13;01:50:21;00:58:26;01:01:40
03:33:56;03:41:30;01:50:13;01:50:43;00:58:27;01:01:41
03:33:56;03:41:30;01:50:14;01:50:30;00:58:27;01:01:41
03:33:57;03:40:17;01:50:14;01:50:34;00:58:27;01:01:41
03:33:57;03:41:45;01:50:14;01:57:19;00:58:27;01:01:42
03:33:58;03:37:14;01:50:15;01:51:28;00:58:27;01:01:42
03:33:58;03:37:14;01:50:16;01:51:07;00:58:27;01:01:42
03:33:58;03:38:15;01:50:16;01:52:17;00:58:27;01:01:42
03:33:59;03:36:58;01:50:16;01:54:03;00:58:28;01:01:43
03:34:00;03:35:19;01:50:16;01:56:41;00:58:28;01:01:43
03:34:00;03:35:19;01:50:16;01:58:01;00:58:29;01:01:44
03:34:00;03:35:30;01:50:17;01:51:29;00:58:28;01:01:44
03:34:00;03:36:54;01:50:17;01:51:29;00:58:28;01:01:44
03:34:00;03:39:09;01:50:17;01:55:59;00:58:28;01:01:44
03:34:02;03:38:26;01:50:19;01:51:12;00:58:28;01:01:44
03:34:02;03:38:38;01:50:19;01:51:19;00:58:28;01:01:44
03:34:05;03:35:52;01:50:19;01:52:22;00:58:29;01:01:45
03:34:05;03:37:40;01:50:19;01:54:41;00:58:29;01:01:45
03:34:05;03:38:49;01:50:19;01:55:39;00:58:29;01:01:45
03:34:05;03:38:49;01:50:19;01:56:28;00:58:29;01:01:45
03:34:08;03:42:04;01:50:20;01:52:16;00:58:30;01:01:46
03:34:11;03:35:10;01:50:20;01:52:25;00:58:30;01:01:46
03:34:11;03:35:10;01:50:20;01:56:58;00:58:29;01:01:46
03:34:12;03:36:02;01:50:21;01:51:00;00:58:30;01:01:47
03:34:12;03:36:19;01:50:21;01:51:51;00:58:30;01:01:47
03:34:12;03:47:10;01:50:22;01:51:04;00:58:31;01:01:48
03:34:14;03:38:53;01:50:22;01:54:30;00:58:31;01:01:48
03:34:15;03:36:45;01:50:23;01:52:45;00:58:32;01:01:49
03:34:16;03:37:01;01:50:23;01:54:45;00:58:32;01:01:49
03:34:16;03:37:01;01:50:24;01:51:13;00:58:32;01:01:49
03:34:17;03:44:55;01:50:24;01:53:29;00:58:32;01:01:49
03:34:19;03:36:31;01:50:25;01:51:11;00:58:32;01:01:49
03:34:19;03:36:31;01:50:25;01:51:11;00:58:33;01:01:50
03:34:20;03:37:41;01:50:25;01:51:53;00:58:33;01:01:50
03:34:20;03:38:05;01:50:25;01:52:07;00:58:33;01:01:50
03:34:20;03:38:05;01:50:25;01:59:19;00:58:32;01:01:50
03:34:21;03:37:25;01:50:26;01:52:25;00:58:32;01:01:50
03:34:22;03:38:00;01:50:26;01:54:47;00:58:32;01:01:50
03:34:23;03:37:44;01:50:27;01:51:36;00:58:33;01:01:51
03:34:23;03:37:44;01:50:27;01:52:10;00:58:33;01:01:51
03:34:23;03:37:50;01:50:27;01:55:39;00:58:33;01:01:51
03:34:24;03:46:29;01:50:28;01:51:10;00:58:34;01:01:52
03:34:27;03:37:31;01:50:28;01:51:12;00:58:34;01:01:52
03:34:29;03:38:46;01:50:28;01:52:26;00:58:34;01:01:52
03:34:31;03:38:48;01:50:28;01:52:39;00:58:34;01:01:52
03:34:32;03:36:52;01:50:28;01:54:21;00:58:34;01:01:52
03:34:32;03:37:28;01:50:29;01:52:37;00:58:35;01:01:53
03:34:32;03:37:28;01:50:29;01:54:55;00:58:34;01:01:53
03:34:34;03:44:08;01:50:29;01:56:38;00:58:34;01:01:53
03:34:35;03:41:58;01:50:30;01:50:37;00:58:34;01:01:53
03:34:35;03:41:58;01:50:30;01:51:19;00:58:34;01:01:53
03:34:36;03:37:38;01:50:30;01:52:07;00:58:34;01:01:53
03:34:36;03:37:38;01:50:30;01:53:04;00:58:33;01:01:53
03:34:37;03:43:11;01:50:31;01:53:51;00:58:33;01:01:53
03:34:37;03:43:11;01:50:31;01:54:53;00:58:34;01:01:54
03:34:38;03:39:29;01:50:31;01:57:38;00:58:34;01:01:54
03:34:38;03:47:05;01:50:32;01:51:13;00:58:34;01:01:54
03:34:39;03:36:02;01:50:32;01:55:09;00:58:34;01:01:54
03:34:39;03:37:47;01:50:33;01:52:37;00:58:34;01:01:54
03:34:39;03:37:47;01:50:33;01:52:52;00:58:35;01:01:55
03:34:39;03:42:40;01:50:33;01:53:38;00:58:35;01:01:55
03:34:39;03:43:32;01:50:33;01:53:58;00:58:35;01:01:55
03:34:40;03:38:57;01:50:34;01:51:24;00:58:35;01:01:55
03:34:40;03:38:57;01:50:34;01:51:46;00:58:35;01:01:55
03:34:40;03:46:48;01:50:34;01:53:56;00:58:36;01:01:56
03:34:41;03:46:59;01:50:34;01:55:33;00:58:37;01:01:57
03:34:41;03:48:06;01:50:34;01:57:12;00:58:36;01:01:57
03:34:42;03:35:16;01:50:34;01:58:35;00:58:36;01:01:57
03:34:42;03:42:56;01:50:35;01:51:25;00:58:37;01:01:58
03:34:45;03:38:52;01:50:35;01:51:51;00:58:37;01:01:58
03:34:45;03:38:52;01:50:35;01:53:18;00:58:38;01:01:59
03:34:45;03:47:56;01:50:35;01:53:44;00:58:39;01:02:00
03:34:46;03:39:05;01:50:36;01:50:47;00:58:39;01:02:00
03:34:47;03:39:24;01:50:36;01:52:10;00:58:39;01:02:00
03:34:48;03:37:14;01:50:36;01:55:02;00:58:40;01:02:01
03:34:48;03:46:54;01:50:37;01:56:08;00:58:40;01:02:01
03:34:50;03:40:30;01:50:37;01:58:14;00:58:40;01:02:01
03:34:50;03:46:58;01:50:38;01:55:19;00:58:39;01:02:01
03:34:50;03:46:58;01:50:39;01:51:14;00:58:40;01:02:02
03:34:51;03:40:56;01:50:39;01:51:46;00:58:40;01:02:02
03:34:53;03:46:38;01:50:39;01:51:46;00:58:41;01:02:03
03:34:55;03:39:29;01:50:39;01:55:53;00:58:41;01:02:03
03:34:55;03:46:04;01:50:39;01:57:08;00:58:41;01:02:03
03:34:55;03:46:47;01:50:40;01:51:13;00:58:41;01:02:03
03:34:56;03:46:01;01:50:40;01:52:10;00:58:41;01:02:03
03:34:57;03:38:08;01:50:41;01:50:46;00:58:41;01:02:03
03:34:59;03:39:48;01:50:41;01:51:33;00:58:41;01:02:03
03:34:59;03:44:33;01:50:41;01:52:00;00:58:42;01:02:04
03:35:01;03:38:28;01:50:41;01:52:37;00:58:43;01:02:05
03:35:01;03:38:30;01:50:41;01:57:51;00:58:43;01:02:05
03:35:02;03:41:28;01:50:42;01:51:53;00:58:43;01:02:05
03:35:03;03:38:14;01:50:42;01:52:01;00:58:43;01:02:05
03:35:03;03:39:15;01:50:42;01:52:12;00:58:44;01:02:06
03:35:04;03:43:41;01:50:42;01:52:29;00:58:43;01:02:06
03:35:04;03:43:41;01:50:42;01:52:51;00:58:43;01:02:06
03:35:05;03:38:52;01:50:43;01:51:16;00:58:44;01:02:07
03:35:05;03:45:54;01:50:43;01:51:56;00:58:44;01:02:07
03:35:05;03:45:54;01:50:43;01:52:55;00:58:44;01:02:07
03:35:06;03:43:48;01:50:43;01:55:10;00:58:44;01:02:07
03:35:07;03:45:09;01:50:44;01:52:50;00:58:44;01:02:07
03:35:07;03:48:10;01:50:44;01:53:42;00:58:45;01:02:08
03:35:08;03:39:47;01:50:44;01:53:47;00:58:45;01:02:08
03:35:08;03:39:47;01:50:45;01:50:50;00:58:45;01:02:08
03:35:11;03:37:25;01:50:45;01:51:47;00:58:46;01:02:09
03:35:11;03:37:25;01:50:45;01:52:01;00:58:46;01:02:10
03:35:12;03:44:00;01:50:45;01:57:29;00:58:46;01:02:10
03:35:16;03:38:58;01:50:45;01:57:41;00:58:46;01:02:10
03:35:17;03:38:49;01:50:46;01:54:59;00:58:47;01:02:11
03:35:17;03:38:49;01:50:47;01:52:26;00:58:47;01:02:11
03:35:17;03:43:13;01:50:47;01:52:30;00:58:47;01:02:11
03:35:18;03:42:48;01:50:47;01:52:55;00:58:47;01:02:11
03:35:20;03:38:01;01:50:47;01:57:53;00:58:47;01:02:11
03:35:20;03:45:05;01:50:48;01:51:55;00:58:47;01:02:11
03:35:21;03:38:15;01:50:48;01:54:51;00:58:48;01:02:12
03:35:21;03:43:46;01:50:48;01:57:32;00:58:48;01:02:12
03:35:21;03:45:40;01:50:49;01:51:21;00:58:49;01:02:13
03:35:22;03:35:43;01:50:49;01:52:30;00:58:49;01:02:13
03:35:22;03:35:43;01:50:49;01:52:31;00:58:49;01:02:13
03:35:22;03:41:03;01:50:49;01:54:25;00:58:48;01:02:13
03:35:22;03:47:19;01:50:50;01:52:16;00:58:48;01:02:13
03:35:23;03:41:20;01:50:50;01:52:24;00:58:49;01:02:14
03:35:23;03:41:20;01:50:51;01:53:13;00:58:49;01:02:14
03:35:28;03:37:52;01:50:51;01:55:04;00:58:50;01:02:15
03:35:28;03:39:32;01:50:52;01:52:30;00:58:50;01:02:15
03:35:28;03:40:47;01:50:52;01:57:38;00:58:50;01:02:15
03:35:28;03:40:47;01:50:53;01:54:49;00:58:50;01:02:15
03:35:30;03:38:11;01:50:53;01:56:53;00:58:50;01:02:15
03:35:32;03:38:55;01:50:54;01:51:46;00:58:51;01:02:16
03:35:32;03:46:12;01:50:55;01:52:05;00:58:51;01:02:16
03:35:34;03:37:24;01:50:55;01:54:06;00:58:51;01:02:16
03:35:34;03:37:44;01:50:55;01:56:08;00:58:50;01:02:16
03:35:34;03:43:28;01:50:55;01:57:41;00:58:50;01:02:16
03:35:35;03:39:22;01:50:56;01:58:12;00:58:51;01:02:17
03:35:36;03:42:52;01:50:57;01:58:38;00:58:51;01:02:17
03:35:37;03:42:11;01:50:58;01:51:52;00:58:51;01:02:17
03:35:37;03:42:11;01:50:58;01:55:09;00:58:52;01:02:18
03:35:38;03:36:42;01:50:59;01:51:24;00:58:52;01:02:18
03:35:38;03:36:42;01:50:59;01:51:37;00:58:52;01:02:18
03:35:38;03:37:22;01:50:59;01:51:48;00:58:52;01:02:18
03:35:38;03:37:22;01:50:59;01:52:55;00:58:53;01:02:19
03:35:38;03:37:50;01:50:59;01:56:53;00:58:53;01:02:19
03:35:38;03:37:50;01:51:00;01:58:31;00:58:53;01:02:19
03:35:39;03:40:10;01:51:01;01:53:13;00:58:53;01:02:19
03:35:39;03:40:30;01:51:01;01:53:49;00:58:53;01:02:19
03:35:39;03:41:16;01:51:01;01:54:49;00:58:54;01:02:20
03:35:41;03:44:51;01:51:01;01:57:30;00:58:53;01:02:20
03:35:43;03:39:45;01:51:02;01:51:26;00:58:53;01:02:20
03:35:43;03:44:05;01:51:02;01:52:08;00:58:53;01:02:20
03:35:44;03:37:25;01:51:02;01:55:47;00:58:53;01:02:20
03:35:44;03:39:23;01:51:02;01:58:26;00:58:54;01:02:21
03:35:44;03:42:07;01:51:03;01:53:26;00:58:54;01:02:21
03:35:45;03:42:06;01:51:04;01:59:59;00:58:54;01:02:21
03:35:46;03:39:29;01:51:05;01:52:08;00:58:54;01:02:21
03:35:46;03:43:48;01:51:05;01:52:40;00:58:55;01:02:22
03:35:47;03:42:35;01:51:05;01:53:22;00:58:55;01:02:22
03:35:48;03:39:00;01:51:06;01:51:32;00:58:55;01:02:22
03:35:48;03:49:13;01:51:06;01:52:18;00:58:56;01:02:23
03:35:49;03:40:26;01:51:06;01:53:00;00:58:56;01:02:23
03:35:50;03:38:41;01:51:06;01:55:09;00:58:56;01:02:24
03:35:50;03:46:33;01:51:07;01:51:32;00:58:57;01:02:25
03:35:50;03:46:33;01:51:07;01:56:31;00:58:58;01:02:26
03:35:52;03:37:33;01:51:08;01:51:19;00:58:58;01:02:26
03:35:52;03:39:57;01:51:08;01:52:08;00:58:59;01:02:27
03:35:53;03:45:46;01:51:08;01:57:03;00:58:59;01:02:27
03:35:53;03:49:18;01:51:08;01:58:31;00:58:59;01:02:27
03:35:53;03:49:18;01:51:09;01:52:25;00:58:59;01:02:27
03:35:54;03:38:44;01:51:09;01:52:52;00:58:59;01:02:27
03:35:55;03:39:24;01:51:09;01:55:18;00:58:59;01:02:27
03:35:56;03:36:24;01:51:09;01:56:39;00:58:59;01:02:27
03:35:58;03:40:35;01:51:09;01:57:04;00:58:59;01:02:27
03:35:59;03:39:45;01:51:09;01:58:11;00:58:59;01:02:27
03:35:59;03:39:45;01:51:10;01:51:11;00:58:59;01:02:27
03:35:59;03:42:28;01:51:11;01:53:59;00:58:59;01:02:28
03:36:00;03:39:24;01:51:11;01:58:36;00:58:59;01:02:28
03:36:01;03:38:42;01:51:12;01:53:37;00:58:59;01:02:28
03:36:01;03:43:17;01:51:12;01:54:02;00:58:59;01:02:28
03:36:03;03:38:31;01:51:13;01:55:47;00:58:59;01:02:28
03:36:03;03:39:29;01:51:14;01:52:01;00:58:59;01:02:28
03:36:03;03:40:10;01:51:14;01:57:03;00:58:59;01:02:28
03:36:03;03:40:10;01:51:15;01:52:10;00:59:00;01:02:29
03:36:03;03:45:07;01:51:15;01:53:09;00:59:00;01:02:29
