mara-netto;mara-brutto;half-netto;half-brutto;tenkm-netto;tenkm-brutto;fivekm-netto;fivekm-brutto;twofive-netto;twofive-brutto
03:51:02;03:57:42.909000;01:53:49;01:58:06.136000;00:56:28;01:00:34.072000;00:35:14;00:39:42.734000;;
03:51:57;03:58:38.083000;01:55:48;02:00:05.248000;00:56:28;01:00:34.179000;00:35:15;00:39:43.851000;;
03:52:16;03:58:57.257000;02:48:08;02:52:25.360000;00:56:29;01:00:35.286000;00:35:16;00:39:44.968000;;
03:53:47;04:00:28.431000;01:58:11;02:02:28.471000;00:56:29;01:00:35.393000;00:35:18;00:39:47.085000;;
03:58:42;04:05:23.606000;01:38:42;01:42:59.583000;00:56:28;01:00:34.500000;00:35:18;00:39:47.202000;;
04:03:21;04:10:02.780000;02:05:49;02:10:06.695000;00:56:29;01:00:35.607000;00:35:19;00:39:48.319000;;
04:07:27;04:14:08.954000;01:52:24;01:56:41.807000;00:56:29;01:00:35.714000;00:35:19;00:39:48.436000;;
04:11:14;04:17:56.129000;01:59:30;02:03:47.919000;00:56:30;01:00:36.821000;00:35:20;00:39:49.552000;;
04:14:58;04:21:40.303000;01:43:42;01:48:00.030000;00:56:30;01:00:36.928000;00:35:20;00:39:49.669000;;
05:00:58;05:07:40.477000;01:55:32;01:59:50.142000;00:56:30;01:00:37.035000;00:35:20;00:39:49.786000;;
05:01:51;05:08:33.652000;01:51:56;01:56:14.254000;00:56:31;01:00:38.142000;00:35:29;00:39:58.903000;;
03:09:43;03:16:25.826000;01:51:25;01:55:43.366000;00:56:31;01:00:38.249000;00:35:29;00:39:59.020000;;
03:16:01;03:22:44;01:48:39;01:52:57.478000;00:56:32;01:00:39.356000;00:35:32;00:40:02.137000;;
03:17:43;03:24:26.175000;01:37:43;01:42:01.589000;00:56:32;01:00:39.463000;00:35:33;00:40:03.253000;;
03:17:43;03:24:26.349000;01:33:40;01:37:58.701000;00:56:33;01:00:40.570000;00:35:33;00:40:03.370000;;
03:20:09;03:26:52.523000;01:42:21;01:46:39.813000;00:56:33;01:00:40.677000;00:35:34;00:40:04.487000;;
03:20:33;03:27:16.697000;01:51:20;01:55:38.925000;00:56:32;01:00:39.784000;00:35:35;00:40:05.604000;;
03:24:15;03:30:58.872000;01:51:05;01:55:24.037000;00:56:32;01:00:39.891000;00:35:35;00:40:05.721000;;
03:26:03;03:32:47.046000;02:02:14;02:06:33.148000;00:56:32;01:00:39.998000;00:35:36;00:40:06.838000;;
03:27:01;03:33:45.220000;01:54:13;01:58:32.260000;00:56:33;01:00:41.105000;00:35:37;00:40:07.954000;;
03:27:06;03:33:50.395000;02:06:15;02:10:34.372000;00:56:33;01:00:41.212000;00:35:37;00:40:08.071000;;
03:27:47;03:34:31.569000;01:39:00;01:43:19.484000;00:56:33;01:00:41.319000;00:34:36;00:39:07.188000;;
03:32:45;03:39:29.743000;02:02:12;02:06:31.595000;00:56:34;01:00:42.426000;00:34:49;00:39:20.305000;;
03:35:17;03:42:01.918000;02:18:22;02:22:41.707000;00:56:35;01:00:43.533000;00:34:49;00:39:20.422000;;
03:36:05;03:42:50.092000;02:01:21;02:05:40.819000;00:56:35;01:00:43.640000;00:34:50;00:39:21.539000;;
03:38:43;03:45:28.266000;02:11:38;02:15:57.931000;00:56:35;01:00:43.747000;00:34:50;00:39:21.656000;;
03:39:40;03:46:25.441000;02:25:35;02:29:55.043000;00:56:36;01:00:44.854000;00:35:04;00:39:35.772000;;
03:42:05;03:48:50.615000;01:57:40;02:02:00.154000;00:56:36;01:00:44.961000;00:35:04;00:39:35.889000;;
03:43:24;03:50:09.789000;02:02:38;02:06:58.266000;00:56:35;01:00:44.068000;00:35:04;00:39:36.006000;;
03:43:29;03:50:14.963000;02:01:14;02:05:34.378000;00:56:35;01:00:44.175000;00:35:10;00:39:42.123000;;
03:44:55;03:51:41.138000;01:53:41;01:58:01.490000;00:56:36;01:00:45.282000;00:35:11;00:39:43.240000;;
03:45:37;03:52:23.312000;02:32:51;02:37:11.602000;00:56:36;01:00:45.389000;00:35:17;00:39:49.357000;;
03:45:41;03:52:27.486000;02:32:50;02:37:10.713000;00:56:36;01:00:45.496000;00:34:37;00:39:09.473000;;
03:47:36;03:54:22.661000;01:46:21;01:50:41.825000;00:56:36;01:00:45.603000;00:34:37;00:39:09.590000;;
03:49:56;03:56:42.835000;01:48:08;01:52:28.937000;00:56:36;01:00:45.710000;00:34:39;00:39:11.707000;;
03:55:21;04:02:08.009000;02:20:37;02:24:58.049000;00:56:37;01:00:46.817000;00:34:40;00:39:12.824000;;
03:55:57;04:02:44.184000;01:45:52;01:50:13.161000;00:56:37;01:00:46.924000;00:34:44;00:39:16.941000;;
03:59:26;04:06:13.358000;01:54:24;01:58:45.272000;00:56:37;01:00:47.031000;00:34:44;00:39:17.058000;;
04:10:35;04:17:22.532000;02:24:57;02:29:18.384000;00:56:38;01:00:48.138000;00:34:44;00:39:17.174000;;
04:19:08;04:25:55.707000;01:33:38;01:37:59.496000;00:56:38;01:00:48.245000;00:34:45;00:39:18.291000;;
04:21:23;04:28:10.881000;01:55:38;01:59:59.608000;00:56:38;01:00:48.352000;00:34:46;00:39:19.408000;;
05:00:09;05:06:57.055000;01:54:21;01:58:42.720000;00:56:38;01:00:48.459000;00:34:47;00:39:20.525000;;
05:00:09;05:06:57.229000;01:52:30;01:56:51.831000;00:56:37;01:00:47.566000;00:34:47;00:39:20.642000;;
03:14:22;03:21:10.404000;02:00:51;02:05:12.943000;00:56:38;01:00:48.673000;00:34:47;00:39:20.759000;;
03:15:49;03:22:37.578000;02:27:46;02:32:08.055000;00:56:38;01:00:48.780000;00:35:00;00:39:33.875000;;
03:22:53;03:29:41.752000;02:08:13;02:12:35.167000;00:56:39;01:00:49.887000;00:35:00;00:39:33.992000;;
03:22:59;03:29:47.927000;01:58:26;02:02:48.279000;00:56:39;01:00:49.994000;00:35:01;00:39:35.109000;;
03:26:59;03:33:48.101000;01:37:03;01:41:25.390000;00:56:39;01:00:50.101000;00:35:01;00:39:35.226000;;
03:27:18;03:34:07.275000;01:34:16;01:38:38.502000;00:56:39;01:00:50.208000;00:35:01;00:39:35.343000;;
03:29:10;03:35:59.450000;02:11:14;02:15:36.614000;00:56:40;01:00:51.315000;00:35:05;00:39:39.460000;;
03:29:54;03:36:43.624000;01:59:09;02:03:31.726000;00:56:40;01:00:51.422000;00:35:07;00:39:41.577000;;
03:32:22;03:39:11.798000;01:38:31;01:42:53.838000;00:56:40;01:00:51.529000;00:35:08;00:39:42.693000;;
03:34:05;03:40:54.973000;01:59:10;02:03:32.949000;00:56:40;01:00:51.636000;00:35:08;00:39:42.810000;;
03:38:47;03:45:37.147000;01:55:00;01:59:23.061000;00:56:40;01:00:51.743000;00:35:08;00:39:42.927000;;
03:40:50;03:47:40.321000;01:41:44;01:46:07.173000;00:56:41;01:00:52.850000;00:35:12;00:39:47.044000;;
03:47:26;03:54:16.495000;01:56:54;02:01:17.285000;00:56:42;01:00:53.957000;00:35:12;00:39:47.161000;;
03:50:29;03:57:19.670000;02:00:28;02:04:51.397000;00:56:43;01:00:55.064000;00:35:12;00:39:47.278000;;
03:51:05;03:57:55.844000;01:44:13;01:48:36.508000;00:56:43;01:00:55.171000;00:35:12;00:39:47.394000;;
04:00:44;04:07:35.018000;02:11:46;02:16:09.620000;00:56:43;01:00:55.278000;00:35:13;00:39:48.511000;;
04:05:31;04:12:22.193000;01:55:59;02:00:22.732000;00:56:43;01:00:55.385000;00:35:15;00:39:50.628000;;
04:10:16;04:17:07.367000;02:25:26;02:29:49.844000;00:56:43;01:00:55.492000;00:35:15;00:39:50.745000;;
04:21:08;04:27:59.541000;01:59:04;02:03:27.956000;00:56:43;01:00:55.599000;00:35:18;00:39:53.862000;;
04:32:01;04:38:52.716000;01:41:46;01:46:10.067000;00:56:43;01:00:55.706000;00:35:18;00:39:53.979000;;
02:47:17;02:54:08.890000;01:55:04;01:59:28.179000;00:56:43;01:00:55.813000;00:35:19;00:39:55.095000;;
02:58:40;03:05:32.064000;01:54:40;01:59:04.291000;00:56:44;01:00:56.920000;00:35:19;00:39:55.212000;;
03:09:29;03:16:21.239000;01:59:19;02:03:43.403000;00:56:44;01:00:57.027000;00:35:19;00:39:55.329000;;
03:27:12;03:34:04.413000;02:17:41;02:22:05.515000;00:56:44;01:00:57.134000;00:35:21;00:39:57.446000;;
03:31:42;03:38:34.587000;01:49:29;01:53:53.626000;00:56:43;01:00:56.241000;00:35:21;00:39:57.563000;;
03:38:32;03:45:24.761000;02:01:13;02:05:37.738000;00:56:44;01:00:57.348000;00:35:21;00:39:57.680000;;
03:44:36;03:51:28.936000;01:40:47;01:45:11.850000;00:56:45;01:00:58.455000;00:35:25;00:40:01.797000;;
03:45:47;03:52:40.110000;01:52:28;01:56:52.962000;00:56:45;01:00:58.562000;00:35:29;00:40:05.913000;;
03:47:19;03:54:12.284000;01:57:44;02:02:09.074000;00:56:45;01:00:58.668000;00:35:29;00:40:06.030000;;
03:49:30;03:56:23.459000;01:30:25;01:34:50.185000;00:56:45;01:00:58.775000;00:35:29;00:40:06.147000;;
03:55:29;04:02:22.633000;01:54:29;01:58:54.297000;00:56:46;01:00:59.882000;00:35:32;00:40:09.264000;;
04:19:07;04:26:00.807000;01:47:46;01:52:11.409000;00:56:46;01:00:59.989000;00:35:32;00:40:09.381000;;
06:46:30;06:53:23.982000;01:29:22;01:33:47.521000;00:56:46;01:01:00.096000;00:35:32;00:40:09.498000;;
06:46:30;06:53:24.156000;02:07:00;02:11:25.633000;00:56:46;01:01:00.203000;00:35:32;00:40:09.614000;;
03:05:09;03:12:03.330000;01:42:19;01:46:44.744000;00:56:47;01:01:01.310000;00:35:40;00:40:17.731000;;
03:16:29;03:23:23.505000;03:30:59;03:35:24.856000;00:56:47;01:01:01.417000;00:34:36;00:39:13.848000;;
03:23:03;03:29:57.679000;01:52:48;01:57:13.968000;00:56:47;01:01:01.524000;00:34:36;00:39:13.965000;;
03:26:28;03:33:22.853000;02:54:43;02:59:09.080000;00:56:48;01:01:02.631000;00:34:41;00:39:19.082000;;
03:27:53;03:34:48.027000;01:53:04;01:57:30.192000;00:56:48;01:01:02.738000;00:34:42;00:39:20.199000;;
03:55:34;04:02:29.202000;02:18:39;02:23:05.303000;00:56:48;01:01:02.845000;00:34:48;00:39:26.315000;;
03:55:40;04:02:35.376000;02:19:17;02:23:43.415000;00:56:48;01:01:02.952000;00:34:48;00:39:26.432000;;
03:56:23;04:03:18.550000;01:44:40;01:49:06.527000;00:56:48;01:01:03.059000;00:34:48;00:39:26.549000;;
04:12:58;04:19:53.725000;01:47:34;01:52:00.639000;00:56:49;01:01:04.166000;00:35:03;00:39:41.666000;;
04:23:54;04:30:49.899000;01:38:28;01:42:54.751000;00:56:49;01:01:04.273000;00:35:04;00:39:42.783000;;
04:29:55;04:36:51.073000;01:57:36;02:02:02.862000;00:56:49;01:01:04.380000;00:35:09;00:39:47.900000;;
03:08:47;03:15:43.248000;01:40:28;01:44:54.974000;00:56:49;01:01:04.487000;00:35:09;00:39:48.016000;;
03:24:21;03:31:17.422000;01:36:53;01:41:20.086000;00:56:49;01:01:04.594000;00:35:10;00:39:49.133000;;
03:25:10;03:32:06.596000;01:40:13;01:44:40.198000;00:56:49;01:01:04.701000;00:35:11;00:39:50.250000;;
03:31:11;03:38:07.771000;01:41:57;01:46:24.310000;00:56:50;01:01:05.808000;00:35:16;00:39:55.367000;;
03:32:27;03:39:23.945000;01:35:25;01:39:52.421000;00:56:49;01:01:04.915000;00:35:16;00:39:55.484000;;
03:33:08;03:40:05.119000;01:59:34;02:04:01.533000;00:56:49;01:01:05.022000;00:35:16;00:39:55.601000;;
03:34:22;03:41:19.293000;02:21:23;02:25:50.645000;00:56:49;01:01:05.129000;00:35:17;00:39:56.718000;;
03:35:44;03:42:41.468000;01:40:41;01:45:08.757000;00:56:49;01:01:05.236000;00:35:17;00:39:56.834000;;
03:37:33;03:44:30.642000;02:19:19;02:23:46.869000;00:56:49;01:01:05.343000;00:35:17;00:39:56.951000;;
03:39:53;03:46:50.816000;02:03:46;02:08:13.980000;00:56:49;01:01:05.450000;00:35:30;00:40:10.068000;;
03:42:31;03:49:28.991000;02:08:37;02:13:05.092000;00:56:49;01:01:05.557000;00:35:30;00:40:10.185000;;
03:45:18;03:52:16.165000;01:51:02;01:55:30.204000;00:56:49;01:01:05.664000;00:35:30;00:40:10.302000;;
03:46:02;03:53:00.339000;01:35:15;01:39:43.316000;00:56:50;01:01:06.771000;00:35:30;00:40:10.419000;;
03:47:53;03:54:51.514000;01:33:44;01:38:12.428000;00:56:51;01:01:07.878000;00:35:30;00:40:10.535000;;
03:50:05;03:57:03.688000;01:51:24;01:55:52.539000;00:56:52;01:01:08.985000;00:35:31;00:40:11.652000;;
03:51:24;03:58:22.862000;01:50:12;01:54:40.651000;00:56:52;01:01:09.092000;00:35:31;00:40:11.769000;;
03:53:51;04:00:50.037000;01:56:08;02:00:36.763000;00:56:52;01:01:09.199000;00:35:31;00:40:11.886000;;
03:55:36;04:02:35.211000;01:48:13;01:52:41.875000;00:56:51;01:01:08.306000;00:35:31;00:40:12.003000;;
03:57:01;04:04:00.385000;02:25:38;02:30:06.987000;00:56:51;01:01:08.413000;00:35:31;00:40:12.120000;;
04:33:00;04:39:59.559000;01:41:00;01:45:29.098000;00:56:51;01:01:08.520000;00:35:37;00:40:18.236000;;
04:34:16;04:41:15.734000;01:53:36;01:58:05.210000;00:56:51;01:01:08.627000;00:35:37;00:40:18.353000;;
04:50:28;04:57:27.908000;02:54:48;02:59:17.322000;00:56:51;01:01:08.734000;00:35:37;00:40:18.470000;;
03:13:54;03:20:54.082000;02:30:32;02:35:01.434000;00:56:51;01:01:08.841000;00:35:37;00:40:18.587000;;
03:16:18;03:23:18.257000;01:58:42;02:03:11.546000;00:56:52;01:01:09.948000;00:35:38;00:40:19.704000;;
03:17:12;03:24:12.431000;01:46:19;01:50:48.657000;00:56:52;01:01:10.055000;01:01:23;01:06:04.821000;;
03:22:16;03:29:16.605000;01:40:12;01:44:41.769000;00:56:52;01:01:10.162000;00:34:37;00:39:18.938000;;
03:22:17;03:29:17.780000;02:05:30;02:09:59.881000;00:56:53;01:01:11.269000;00:34:38;00:39:20.054000;;
03:27:08;03:34:08.954000;01:44:10;01:48:39.993000;00:56:53;01:01:11.376000;00:34:39;00:39:21.171000;;
03:29:31;03:36:32.128000;02:04:41;02:09:11.105000;00:56:53;01:01:11.483000;00:34:46;00:39:28.288000;;
03:29:32;03:36:33.303000;01:48:16;01:52:46.216000;00:56:53;01:01:11.590000;00:35:20;00:40:02.405000;;
03:30:47;03:37:48.477000;02:54:45;02:59:15.328000;00:56:54;01:01:12.697000;00:35:20;00:40:02.522000;;
03:33:09;03:40:10.651000;01:41:54;01:46:24.440000;00:56:54;01:01:12.804000;00:35:25;00:40:07.639000;;
03:33:29;03:40:30.826000;01:50:39;01:55:09.552000;00:56:53;01:01:11.911000;00:35:26;00:40:08.755000;;
03:33:47;03:40:49;01:52:33;01:57:03.664000;00:56:53;01:01:12.018000;00:35:26;00:40:08.872000;;
03:40:36;03:47:38.174000;02:13:06;02:17:36.775000;00:56:54;01:01:13.125000;00:35:27;00:40:09.989000;;
03:45:23;03:52:25.348000;01:47:28;01:51:58.887000;00:56:54;01:01:13.232000;00:35:39;00:40:22.106000;;
03:45:51;03:52:53.523000;02:10:46;02:15:16.999000;00:56:54;01:01:13.339000;00:35:39;00:40:22.223000;;
03:47:16;03:54:18.697000;01:42:13;01:46:44.111000;00:56:55;01:01:14.446000;00:35:40;00:40:23.340000;;
03:47:57;03:54:59.871000;01:33:54;01:38:25.223000;00:56:55;01:01:14.553000;00:35:40;00:40:23.456000;;
03:47:59;03:55:02.046000;01:41:54;01:46:25.334000;00:56:55;01:01:14.660000;00:35:40;00:40:23.573000;;
03:49:59;03:57:02.220000;01:58:04;02:02:35.446000;00:56:55;01:01:14.767000;00:35:40;00:40:23.690000;;
03:53:50;04:00:53.394000;01:43:47;01:48:18.558000;00:56:55;01:01:14.874000;00:35:40;00:40:23.807000;;
03:56:21;04:03:24.569000;02:15:42;02:20:13.670000;00:56:55;01:01:14.981000;00:35:41;00:40:24.924000;;
04:01:55;04:08:58.743000;01:50:39;01:55:10.782000;00:56:55;01:01:15.088000;00:35:41;00:40:25.041000;;
04:05:51;04:12:54.917000;02:17:18;02:21:49.893000;00:56:55;01:01:15.195000;00:34:41;00:39:25.157000;;
04:46:54;04:53:58.092000;01:59:06;02:03:38.005000;00:56:56;01:01:16.302000;00:34:42;00:39:26.274000;;
03:09:14;03:16:18.266000;01:50:48;01:55:20.117000;00:56:56;01:01:16.409000;00:34:42;00:39:26.391000;;
03:11:06;03:18:10.440000;01:39:23;01:43:55.229000;00:56:56;01:01:16.516000;00:34:43;00:39:27.508000;;
03:25:35;03:32:39.614000;01:47:45;01:52:17.340000;00:56:55;01:01:15.623000;00:34:43;00:39:27.625000;;
03:26:26;03:33:30.789000;01:41:34;01:46:06.452000;00:56:55;01:01:15.730000;00:34:43;00:39:27.742000;;
03:35:16;03:42:20.963000;01:52:18;01:56:50.564000;00:56:55;01:01:15.837000;00:34:43;00:39:27.859000;;
03:35:46;03:42:51.137000;01:35:11;01:39:43.676000;00:56:55;01:01:15.944000;00:35:02;00:39:46.975000;;
03:36:17;03:43:22.312000;01:48:08;01:52:40.788000;00:56:55;01:01:16.051000;00:35:02;00:39:47.092000;;
03:36:19;03:43:24.486000;01:42:49;01:47:21.899000;00:56:55;01:01:16.158000;00:35:08;00:39:53.209000;;
03:37:27;03:44:32.660000;02:05:28;02:10:01.011000;00:56:56;01:01:17.265000;00:35:24;00:40:09.326000;;
03:37:28;03:44:33.835000;01:48:44;01:53:17.123000;00:56:56;01:01:17.372000;00:35:24;00:40:09.443000;;
03:37:46;03:44:52.009000;02:13:52;02:18:25.235000;00:56:57;01:01:18.479000;00:35:29;00:40:14.560000;;
03:40:09;03:47:15.183000;01:26:45;01:31:18.347000;00:56:56;01:01:17.586000;00:35:37;00:40:22.676000;;
03:40:56;03:48:02.358000;02:16:47;02:21:20.458000;00:56:57;01:01:18.693000;00:35:37;00:40:22.793000;;
03:43:17;03:50:23.532000;02:08:29;02:13:02.570000;00:56:57;01:01:18.800000;00:35:38;00:40:23.910000;;
03:47:18;03:54:24.706000;02:35:24;02:39:57.682000;00:56:57;01:01:18.907000;00:35:40;00:40:26.027000;;
03:47:23;03:54:29.880000;01:49:48;01:54:21.794000;00:56:58;01:01:20.014000;00:35:21;00:40:07.144000;;
03:48:45;03:55:52.055000;01:48:43;01:53:16.906000;00:56:58;01:01:20.121000;00:35:21;00:40:07.261000;;
03:49:05;03:56:12.229000;02:01:08;02:05:42.017000;00:56:58;01:01:20.228000;00:35:22;00:40:08.377000;;
03:50:43;03:57:50.403000;02:01:03;02:05:37.129000;00:56:58;01:01:20.335000;00:35:22;00:40:08.494000;;
03:51:13;03:58:20.578000;01:48:10;01:52:44.241000;00:56:58;01:01:20.442000;00:35:38;00:40:24.611000;;
03:52:38;03:59:45.752000;01:46:41;01:51:15.353000;00:56:58;01:01:20.549000;00:35:38;00:40:24.728000;;
04:05:25;04:12:32.926000;02:16:42;02:21:16.465000;00:56:58;01:01:20.655000;00:35:41;00:40:27.845000;;
04:10:40;04:17:48.101000;01:40:28;01:45:02.576000;00:56:58;01:01:20.762000;00:35:41;00:40:27.962000;;
04:14:24;04:21:32.275000;02:20:31;02:25:05.688000;00:56:58;01:01:20.869000;00:37:16;00:42:03.079000;;
04:25:34;04:32:42.449000;02:08:30;02:13:04.800000;00:56:58;01:01:20.976000;00:37:16;00:42:03.195000;;
04:26:41;04:33:49.624000;01:42:04;01:46:38.912000;00:56:58;01:01:21.083000;00:35:21;00:40:08.312000;;
04:30:26;04:37:34.798000;01:54:35;01:59:10.024000;00:56:59;01:01:22.190000;00:35:41;00:40:28.429000;;
03:22:16;03:29:24.972000;02:21:05;02:25:40.135000;00:57:00;01:01:23.297000;00:35:42;00:40:29.546000;;
03:24:25;03:31:34.146000;02:36:58;02:41:33.247000;00:57:00;01:01:23.404000;00:35:42;00:40:29.663000;;
03:26:52;03:34:01.321000;02:03:11;02:07:46.359000;00:57:00;01:01:23.511000;00:35:43;00:40:30.780000;;
03:28:01;03:35:10.495000;01:42:30;01:47:05.471000;00:57:01;01:01:24.618000;01:07:47;01:12:34.896000;;
03:32:48;03:39:57.669000;02:36:50;02:41:25.583000;00:57:00;01:01:23.725000;01:07:50;01:12:38.013000;;
03:34:20;03:41:29.844000;01:48:43;01:53:18.694000;00:57:00;01:01:23.832000;00:35:42;00:40:30.130000;;
03:40:08;03:47:18.018000;01:59:01;02:03:36.806000;00:57:00;01:01:23.939000;00:35:42;00:40:30.247000;;
03:40:51;03:48:01.192000;02:01:02;02:05:37.918000;00:57:01;01:01:25.046000;00:35:42;00:40:30.364000;;
03:46:57;03:54:07.367000;01:56:56;02:01:32.030000;00:57:01;01:01:25.153000;00:35:43;00:40:31.481000;;
03:55:45;04:02:55.541000;02:02:25;02:07:01.142000;00:57:01;01:01:25.260000;00:36:02;00:40:50.597000;;
04:10:14;04:17:24.715000;02:01:42;02:06:18.253000;00:57:01;01:01:25.367000;00:36:02;00:40:50.714000;;
04:14:23;04:21:33.890000;01:56:56;02:01:32.365000;00:57:01;01:01:25.474000;00:36:05;00:40:53.831000;;
04:16:20;04:23:31.064000;01:24:27;01:29:03.477000;00:57:02;01:01:26.581000;00:36:05;00:40:53.948000;;
04:18:37;04:25:48.238000;02:22:31;02:27:07.589000;00:57:02;01:01:26.688000;00:36:05;00:40:54.065000;;
04:32:28;04:39:39.412000;02:02:32;02:07:08.701000;00:57:02;01:01:26.795000;00:36:06;00:40:55.182000;;
03:22:33;03:29:44.587000;01:36:13;01:40:49.812000;00:57:01;01:01:25.902000;00:36:07;00:40:56.299000;;
03:24:22;03:31:33.761000;01:24:27;01:29:03.924000;00:57:01;01:01:26.009000;00:36:07;00:40:56.415000;;
03:35:59;03:43:10.935000;01:46:25;01:51:02.036000;00:57:02;01:01:27.116000;00:37:06;00:41:55.532000;;
03:43:55;03:51:07.110000;01:53:58;01:58:35.148000;00:57:02;01:01:27.223000;00:37:06;00:41:55.649000;;
03:46:39;03:53:51.284000;01:45:29;01:50:06.260000;00:57:02;01:01:27.330000;00:37:14;00:42:03.766000;;
03:49:00;03:56:12.458000;01:50:27;01:55:04.371000;00:57:03;01:01:28.437000;00:37:14;00:42:03.883000;;
03:49:20;03:56:32.633000;02:02:19;02:06:56.483000;00:57:03;01:01:28.544000;00:37:16;00:42:06;;
04:28:03;04:35:15.807000;02:08:53;02:13:30.595000;00:57:03;01:01:28.651000;00:37:17;00:42:07.116000;;
04:47:21;04:54:33.981000;02:00:27;02:05:04.707000;00:57:03;01:01:28.758000;00:37:17;00:42:07.233000;;
07:01:41;07:08:54.156000;01:26:06;01:30:43.819000;00:57:04;01:01:29.865000;01:07:47;01:12:37.350000;;
03:17:53;03:25:06.330000;02:36:12;02:40:49.930000;00:57:04;01:01:29.972000;01:07:52;01:12:42.467000;;
03:21:23;03:28:36.504000;01:52:10;01:56:48.042000;00:57:04;01:01:30.079000;00:35:43;00:40:33.584000;;
03:25:46;03:32:59.678000;01:43:04;01:47:42.154000;00:57:03;01:01:29.186000;00:35:43;00:40:33.701000;;
03:26:46;03:33:59.853000;01:52:53;01:57:31.266000;00:57:03;01:01:29.293000;00:35:44;00:40:34.817000;;
03:27:16;03:34:30.027000;01:21:42;01:26:20.378000;00:57:04;01:01:30.400000;00:35:44;00:40:34.934000;;
03:28:16;03:35:30.201000;01:33:46;01:38:24.489000;00:57:04;01:01:30.507000;00:36:01;00:40:52.051000;;
03:35:05;03:42:19.376000;02:22:48;02:27:26.601000;00:57:04;01:01:30.614000;00:36:01;00:40:52.168000;;
03:35:35;03:42:49.550000;01:44:20;01:48:58.713000;00:57:05;01:01:31.721000;00:36:03;00:40:54.285000;;
03:40:47;03:48:01.724000;01:53:27;01:58:05.825000;00:57:05;01:01:31.828000;00:36:03;00:40:54.402000;;
03:45:37;03:52:51.899000;01:49:50;01:54:28.937000;00:57:06;01:01:32.935000;00:36:03;00:40:54.518000;;
03:47:01;03:54:16.073000;01:53:44;01:58:23.048000;00:57:06;01:01:33.042000;00:36:04;00:40:55.635000;;
03:47:43;03:54:58.247000;02:16:19;02:20:58.160000;00:57:06;01:01:33.149000;00:36:04;00:40:55.752000;;
03:48:16;03:55:31.422000;02:14:36;02:19:15.272000;00:57:06;01:01:33.256000;00:36:07;00:40:58.869000;;
03:48:51;03:56:06.596000;02:26:28;02:31:07.384000;00:57:05;01:01:32.363000;00:36:07;00:40:58.986000;;
03:49:16;03:56:31.770000;02:00:35;02:05:14.496000;00:57:06;01:01:33.470000;00:37:05;00:41:57.103000;;
03:56:08;04:03:23.944000;01:41:54;01:46:33.607000;00:57:07;01:01:34.577000;00:37:05;00:41:57.220000;;
04:13:08;04:20:24.119000;01:41:34;01:46:13.719000;00:57:07;01:01:34.684000;00:37:05;00:41:57.336000;;
04:54:26;05:01:42.293000;01:58:30;02:03:09.831000;00:57:07;01:01:34.791000;00:37:06;00:41:58.453000;;
02:59:17;03:06:33.467000;01:59:46;02:04:25.943000;00:57:07;01:01:34.898000;00:37:07;00:41:59.570000;;
03:15:55;03:23:11.642000;01:26:24;01:31:04.055000;00:57:07;01:01:35.005000;00:37:07;00:41:59.687000;;
03:24:26;03:31:42.816000;01:42:02;01:46:42.166000;00:57:08;01:01:36.112000;00:37:07;00:41:59.804000;;
03:24:49;03:32:05.990000;01:52:29;01:57:09.278000;00:57:08;01:01:36.219000;00:37:11;00:42:03.921000;;
03:27:38;03:34:55.165000;02:05:47;02:10:27.390000;00:57:08;01:01:36.326000;00:37:11;00:42:04.037000;;
03:27:49;03:35:06.339000;02:10:29;02:15:09.502000;00:57:08;01:01:36.433000;00:37:16;00:42:09.154000;;
03:28:02;03:35:19.513000;02:23:08;02:27:48.614000;00:57:09;01:01:37.540000;00:37:25;00:42:18.271000;;
03:28:31;03:35:48.688000;01:42:38;01:47:18.725000;00:57:08;01:01:36.647000;00:37:26;00:42:19.388000;;
03:28:34;03:35:51.862000;01:47:25;01:52:05.837000;00:57:08;01:01:36.754000;00:37:26;00:42:19.505000;;
03:30:46;03:38:04.036000;01:41:07;01:45:47.949000;00:57:08;01:01:36.861000;00:37:26;00:42:19.622000;;
03:31:09;03:38:27.210000;02:11:42;02:16:23.061000;00:57:09;01:01:37.968000;00:37:26;00:42:19.738000;;
03:33:07;03:40:25.385000;02:05:49;02:10:30.173000;00:57:09;01:01:38.075000;00:35:45;00:40:38.855000;;
03:33:47;03:41:05.559000;01:48:24;01:53:05.284000;00:57:09;01:01:38.182000;00:35:45;00:40:38.972000;;
03:37:05;03:44:23.733000;02:31:34;02:36:15.396000;00:57:11;01:01:40.289000;00:36:06;00:41:00.089000;;
